Epoch , PRN , SvX , SvY , SvZ, PrM, PrSigmaM , GTx , GTy, GTz
25 , 5 , -2172203.527058 , -26164828.798020 , -3362576.796511 , 23034436.215806, 5.096472, -2694569.090830, -4296488.654715, 3854813.186916
25 , 6 , 6221218.068398 , -13549889.308753 , 22030416.207840 , 22259113.178930, 2.098547, -2694569.090830, -4296488.654715, 3854813.186916
25 , 12 , -10889071.308898 , -15344664.490098 , 18575256.792958 , 20147006.768989, 5.096472, -2694569.090830, -4296488.654715, 3854813.186916
25 , 19 , 15936544.879847 , -16111886.825408 , 13536181.228047 , 24092524.218509, 4.197094, -2694569.090830, -4296488.654715, 3854813.186916
25 , 24 , -21913554.117893 , -14995120.184931 , -3511615.323572 , 23196838.353983, 5.096472, -2694569.090830, -4296488.654715, 3854813.186916
25 , 25 , -14680468.338149 , -4436758.917154 , 21468833.993608 , 21305722.945127, 1.798755, -2694569.090830, -4296488.654715, 3854813.186916
25 , 29 , -23760212.034599 , 2003862.545243 , 11679085.451147 , 23338241.071213, 2.997925, -2694569.090830, -4296488.654715, 3854813.186916
26 , 2 , -5451356.619206 , -18229548.194483 , 19194619.100996 , 20905469.812229, 1.798755, -2694569.090389, -4296488.655123, 3854813.186769
26 , 5 , -2171878.605585 , -26165239.318974 , -3359445.987698 , 23033875.646805, 2.698132, -2694569.090389, -4296488.655123, 3854813.186769
26 , 6 , 6223578.887966 , -13548422.966775 , 22030656.203545 , 22259643.557726, 2.098547, -2694569.090389, -4296488.655123, 3854813.186769
26 , 12 , -10888691.617052 , -15347034.749907 , 18573558.339161 , 20146923.477419, 3.597509, -2694569.090389, -4296488.655123, 3854813.186769
26 , 19 , 15938250.856277 , -16112377.251352 , 13533642.981634 , 24093054.004087, 3.897302, -2694569.090389, -4296488.655123, 3854813.186769
26 , 24 , -21913032.832481 , -14995198.168508 , -3514671.650362 , 23197422.097269, 7.195019, -2694569.090389, -4296488.655123, 3854813.186769
26 , 25 , -14680326.257890 , -4439534.326071 , 21468388.595458 , 21305289.500266, 1.798755, -2694569.090389, -4296488.655123, 3854813.186769
26 , 29 , -23758921.713936 , 2003106.835067 , 11681827.135022 , 23337791.134012, 2.398340, -2694569.090389, -4296488.655123, 3854813.186769
27 , 2 , -5449270.675391 , -18228563.790071 , 19196193.994566 , 20905701.655484, 2.098547, -2694569.091655, -4296488.656586, 3854813.184271
27 , 5 , -2171553.708526 , -26165649.464074 , -3356315.106322 , 23033282.777412, 3.297717, -2694569.091655, -4296488.656586, 3854813.184271
27 , 6 , 6225939.822733 , -13546956.754338 , 22030895.732775 , 22260175.210415, 2.698132, -2694569.091655, -4296488.656586, 3854813.184271
27 , 12 , -10888312.093903 , -15349404.815915 , 18571859.484733 , 20146828.249909, 1.798755, -2694569.091655, -4296488.656586, 3854813.184271
27 , 19 , 15939956.500508 , -16112867.662579 , 13531104.441952 , 24093591.328196, 4.197094, -2694569.091655, -4296488.656586, 3854813.184271
27 , 24 , -21912511.220192 , -14995275.996945 , -3517727.904447 , 23197983.416989, 6.295642, -2694569.091655, -4296488.656586, 3854813.184271
27 , 25 , -14680184.341931 , -4442309.682882 , 21467942.731408 , 21304865.408741, 2.098547, -2694569.091655, -4296488.656586, 3854813.184271
27 , 29 , -23757631.123903 , 2002350.904675 , 11684568.570033 , 23337345.751330, 2.698132, -2694569.091655, -4296488.656586, 3854813.184271
28 , 2 , -5447184.506889 , -18227579.418821 , 19197768.500596 , 20905924.721272, 2.098547, -2694569.097216, -4296488.664064, 3854813.188586
28 , 5 , -2171228.836229 , -26166059.233218 , -3353184.152913 , 23032702.384964, 2.997925, -2694569.097216, -4296488.664064, 3854813.188586
28 , 6 , 6228300.872614 , -13545490.671494 , 22031134.795526 , 22260707.944993, 2.997925, -2694569.097216, -4296488.664064, 3854813.188586
28 , 12 , -10887932.739529 , -15351774.687905 , 18570160.229781 , 20146733.545897, 1.798755, -2694569.097216, -4296488.664064, 3854813.188586
28 , 19 , 15941661.812486 , -16113358.059074 , 13528565.609045 , 24094135.178662, 4.197094, -2694569.097216, -4296488.664064, 3854813.188586
28 , 24 , -21911989.281271 , -14995353.670002 , -3520784.085349 , 23198563.530622, 5.096472, -2694569.097216, -4296488.664064, 3854813.188586
28 , 25 , -14680042.590253 , -4445084.987698 , 21467496.401442 , 21304434.023003, 1.798755, -2694569.097216, -4296488.664064, 3854813.188586
28 , 29 , -23756340.264456 , 2001594.753906 , 11687309.756338 , 23336881.679440, 3.597509, -2694569.097216, -4296488.664064, 3854813.188586
29 , 2 , -5445098.113800 , -18226595.080796 , 19199342.619026 , 20906144.646023, 2.098547, -2694569.099231, -4296488.665056, 3854813.186088
29 , 5 , -2170903.988562 , -26166468.626417 , -3350053.127425 , 23032123.667692, 2.997925, -2694569.099231, -4296488.665056, 3854813.186088
29 , 6 , 6230662.037618 , -13544024.718247 , 22031373.391797 , 22261236.055271, 2.698132, -2694569.099231, -4296488.665056, 3854813.186088
29 , 12 , -10887553.553882 , -15354144.365871 , 18568460.574313 , 20146634.182683, 1.798755, -2694569.099231, -4296488.665056, 3854813.186088
29 , 19 , 15943366.792227 , -16113848.440770 , 13526026.482933 , 24094681.262721, 3.897302, -2694569.099231, -4296488.665056, 3854813.186088
29 , 24 , -21911467.015451 , -14995431.187991 , -3523840.193482 , 23199115.619198, 8.094396, -2694569.099231, -4296488.665056, 3854813.186088
29 , 25 , -14679901.002868 , -4447860.240316 , 21467049.605587 , 21304005.795778, 2.098547, -2694569.099231, -4296488.665056, 3854813.186088
29 , 29 , -23755049.135780 , 2000838.383018 , 11690050.693563 , 23336433.365148, 3.297717, -2694569.099231, -4296488.665056, 3854813.186088
30 , 2 , -5443011.496129 , -18225610.776064 , 19200916.349814 , 20906363.227105, 2.398340, -2694569.105227, -4296488.672395, 3854813.190256
30 , 5 , -2170579.165320 , -26166877.643684 , -3346922.029819 , 23031536.103172, 3.597509, -2694569.105227, -4296488.672395, 3854813.190256
30 , 6 , 6233023.317625 , -13542558.894678 , 22031611.521577 , 22261768.510641, 2.997925, -2694569.105227, -4296488.672395, 3854813.190256
30 , 12 , -10887174.536926 , -15356513.849716 , 18566760.518402 , 20146536.180582, 1.798755, -2694569.105227, -4296488.672395, 3854813.190256
30 , 19 , 15945071.439861 , -16114338.807540 , 13523487.063581 , 24095218.534405, 4.796679, -2694569.105227, -4296488.672395, 3854813.190256
30 , 25 , -14679759.579747 , -4450635.440803 , 21466602.343844 , 21303573.223432, 1.798755, -2694569.105227, -4296488.672395, 3854813.190256
30 , 29 , -23753757.737872 , 2000081.791777 , 11692791.381798 , 23335984.317903, 3.297717, -2694569.105227, -4296488.672395, 3854813.190256
31 , 2 , -5440924.653968 , -18224626.504654 , 19202489.692934 , 20906579.749063, 2.098547, -2694569.106226, -4296488.671768, 3854813.190256
31 , 5 , -2170254.366674 , -26167286.284968 , -3343790.860344 , 23030956.984564, 2.698132, -2694569.106226, -4296488.671768, 3854813.190256
31 , 6 , 6235384.712689 , -13541093.200757 , 22031849.184871 , 22262291.124095, 2.398340, -2694569.106226, -4296488.671768, 3854813.190256
31 , 12 , -10886795.688692 , -15358883.139342 , 18565060.062086 , 20146439.417447, 1.498962, -2694569.106226, -4296488.671768, 3854813.190256
31 , 19 , 15946775.755378 , -16114829.159366 , 13520947.350980 , 24095739.333109, 4.197094, -2694569.106226, -4296488.671768, 3854813.190256
31 , 24 , -21910421.503544 , -14995585.758482 , -3529952.190105 , 23200240.544646, 9.293566, -2694569.106226, -4296488.671768, 3854813.190256
31 , 25 , -14679618.320901 , -4453410.589033 , 21466154.616223 , 21303136.812037, 1.798755, -2694569.106226, -4296488.671768, 3854813.190256
31 , 29 , -23752466.070778 , 1999324.980239 , 11695531.820980 , 23335534.694798, 2.997925, -2694569.106226, -4296488.671768, 3854813.190256
32 , 2 , -5438837.587507 , -18223642.266632 , 19204062.648293 , 20906806.601561, 2.698132, -2694569.107726, -4296488.670828, 3854813.190256
32 , 5 , -2169929.592467 , -26167694.550289 , -3340659.618877 , 23030368.704574, 2.997925, -2694569.107726, -4296488.670828, 3854813.190256
32 , 6 , 6237746.222533 , -13539627.636652 , 22032086.381660 , 22262823.160704, 3.297717, -2694569.107726, -4296488.670828, 3854813.190256
32 , 12 , -10886417.009160 , -15361252.234704 , 18563359.205387 , 20146341.589857, 1.798755, -2694569.107726, -4296488.670828, 3854813.190256
32 , 19 , 15948479.738461 , -16115319.496275 , 13518407.345432 , 24096273.167215, 4.796679, -2694569.107726, -4296488.670828, 3854813.190256
32 , 25 , -14679477.226344 , -4456185.684816 , 21465706.422749 , 21302705.321625, 2.098547, -2694569.107726, -4296488.670828, 3854813.190256
32 , 29 , -23751174.134568 , 1998567.948447 , 11698272.011006 , 23335090.324224, 3.297717, -2694569.107726, -4296488.670828, 3854813.190256
33 , 2 , -5436750.296543 , -18222658.062039 , 19205635.215939 , 20907028.393488, 2.398340, -2694569.107802, -4296488.670116, 3854813.190990
33 , 5 , -2169604.842644 , -26168102.439621 , -3337528.305621 , 23029783.757591, 2.997925, -2694569.107802, -4296488.670116, 3854813.190990
33 , 6 , 6240107.847205 , -13538162.202346 , 22032323.111944 , 22263359.141037, 3.297717, -2694569.107802, -4296488.670116, 3854813.190990
33 , 12 , -10886038.498258 , -15363621.135766 , 18561657.948352 , 20146243.814612, 1.798755, -2694569.107802, -4296488.670116, 3854813.190990
33 , 19 , 15950183.389152 , -16115809.818147 , 13515867.046986 , 24096818.745263, 3.897302, -2694569.107802, -4296488.670116, 3854813.190990
33 , 24 , -21909374.684662 , -14995739.708442 , -3536063.893435 , 23201395.798529, 7.195019, -2694569.107802, -4296488.670116, 3854813.190990
33 , 25 , -14679336.296043 , -4458960.728229 , 21465257.763423 , 21302271.161312, 2.698132, -2694569.107802, -4296488.670116, 3854813.190990
33 , 29 , -23749881.929244 , 1997810.696152 , 11701011.951957 , 23334635.186848, 3.297717, -2694569.107802, -4296488.670116, 3854813.190990
34 , 2 , -5434662.781192 , -18221673.890915 , 19207207.395826 , 20907248.510186, 3.297717, -2694569.111658, -4296488.676542, 3854813.197655
34 , 5 , -2169280.117125 , -26168509.952969 , -3334396.920509 , 23029189.649239, 3.897302, -2694569.111658, -4296488.676542, 3854813.197655
34 , 6 , 6242469.586798 , -13536696.897791 , 22032559.375730 , 22263883.237740, 3.597509, -2694569.111658, -4296488.676542, 3854813.197655
34 , 12 , -10885660.156010 , -15365989.842421 , 18559956.291028 , 20146147.941436, 2.098547, -2694569.111658, -4296488.676542, 3854813.197655
34 , 19 , 15951886.707455 , -16116300.124952 , 13513326.455640 , 24097369.523373, 6.295642, -2694569.111658, -4296488.676542, 3854813.197655
34 , 25 , -14679195.530017 , -4461735.719059 , 21464808.638267 , 21301843.126023, 2.698132, -2694569.111658, -4296488.676542, 3854813.197655
34 , 29 , -23748589.454931 , 1997053.223557 , 11703751.643587 , 23334190.048473, 3.897302, -2694569.111658, -4296488.676542, 3854813.197655
35 , 2 , -5432575.041499 , -18220689.753330 , 19208779.187902 , 20907470.616214, 2.698132, -2694569.110925, -4296488.676205, 3854813.198536
35 , 5 , -2168955.416015 , -26168917.090276 , -3331265.463901 , 23028614.003230, 2.997925, -2694569.110925, -4296488.676205, 3854813.198536
35 , 6 , 6244831.441098 , -13535231.723122 , 22032795.173000 , 22264411.731919, 2.997925, -2694569.110925, -4296488.676205, 3854813.198536
35 , 12 , -10885281.982337 , -15368358.354687 , 18558254.233422 , 20146048.368815, 1.798755, -2694569.110925, -4296488.676205, 3854813.198536
35 , 19 , 15953589.693643 , -16116790.416540 , 13510785.571215 , 24097897.424330, 4.796679, -2694569.110925, -4296488.676205, 3854813.198536
35 , 24 , -21908326.558391 , -14995893.038596 , -3542175.303393 , 23202538.942014, 8.094396, -2694569.110925, -4296488.676205, 3854813.198536
35 , 25 , -14679054.928227 , -4464510.657489 , 21464359.047267 , 21301403.608485, 2.997925, -2694569.110925, -4296488.676205, 3854813.198536
35 , 29 , -23747296.711585 , 1996295.530367 , 11706491.086079 , 23333728.332347, 3.597509, -2694569.110925, -4296488.676205, 3854813.198536
36 , 2 , -5430487.077484 , -18219705.649290 , 19210350.592181 , 20907686.370366, 2.398340, -2694569.110072, -4296488.675679, 3854813.199711
36 , 5 , -2168630.739090 , -26169323.851593 , -3328133.935455 , 23028017.922975, 2.698132, -2694569.110072, -4296488.675679, 3854813.199711
36 , 6 , 6247193.410029 , -13533766.678383 , 22033030.503752 , 22264941.063718, 2.398340, -2694569.110072, -4296488.675679, 3854813.199711
36 , 12 , -10884903.977303 , -15370726.672416 , 18556551.775592 , 20145948.743850, 1.498962, -2694569.110072, -4296488.675679, 3854813.199711
36 , 19 , 15955292.347263 , -16117280.693009 , 13508244.394083 , 24098439.931094, 4.197094, -2694569.110072, -4296488.675679, 3854813.199711
36 , 24 , -21907802.004994 , -14995969.471300 , -3545230.898208 , 23203105.147804, 5.096472, -2694569.110072, -4296488.675679, 3854813.199711
36 , 25 , -14678914.490721 , -4467285.543108 , 21463908.990466 , 21300974.194651, 2.098547, -2694569.110072, -4296488.675679, 3854813.199711
36 , 29 , -23746003.699336 , 1995537.616846 , 11709230.279169 , 23333272.549366, 3.297717, -2694569.110072, -4296488.675679, 3854813.199711
37 , 2 , -5428398.889316 , -18218721.578901 , 19211921.608540 , 20907914.060458, 2.098547, -2694569.109089, -4296488.675499, 3854813.200593
37 , 5 , -2168306.086431 , -26169730.236858 , -3325002.335569 , 23027433.185408, 2.698132, -2694569.109089, -4296488.675499, 3854813.200593
37 , 6 , 6249555.493561 , -13532301.763603 , 22033265.367980 , 22265473.955330, 2.398340, -2694569.109089, -4296488.675499, 3854813.200593
37 , 12 , -10884526.140852 , -15373094.795531 , 18554848.917607 , 20145854.755295, 1.498962, -2694569.109089, -4296488.675499, 3854813.200593
37 , 19 , 15956994.668537 , -16117770.954198 , 13505702.924138 , 24098978.214868, 5.696057, -2694569.109089, -4296488.675499, 3854813.200593
37 , 24 , -21907277.124845 , -14996045.749056 , -3548286.419220 , 23203694.998662, 4.197094, -2694569.109089, -4296488.675499, 3854813.200593
37 , 25 , -14678774.217458 , -4470060.376064 , 21463458.467857 , 21300542.948510, 2.098547, -2694569.109089, -4296488.675499, 3854813.200593
37 , 29 , -23744710.418251 , 1994779.482890 , 11711969.222783 , 23332824.810879, 3.897302, -2694569.109089, -4296488.675499, 3854813.200593
38 , 2 , -5426310.476848 , -18217737.542181 , 19213492.237032 , 20908137.056450, 2.398340, -2694569.103093, -4296488.668160, 3854813.196425
38 , 5 , -2167981.457926 , -26170136.246076 , -3321870.664221 , 23026850.943199, 2.698132, -2694569.103093, -4296488.668160, 3854813.196425
38 , 6 , 6251917.691705 , -13530836.978786 , 22033499.765684 , 22266003.932786, 2.398340, -2694569.103093, -4296488.668160, 3854813.196425
38 , 12 , -10884148.472923 , -15375462.724056 , 18553145.659458 , 20145757.870012, 1.498962, -2694569.103093, -4296488.668160, 3854813.196425
38 , 19 , 15958696.657507 , -16118261.200036 , 13503161.161378 , 24099504.894311, 4.796679, -2694569.103093, -4296488.668160, 3854813.196425
38 , 24 , -21906751.917730 , -14996121.872119 , -3551341.866748 , 23204270.836967, 4.796679, -2694569.103093, -4296488.668160, 3854813.196425
38 , 25 , -14678634.108441 , -4472835.156217 , 21463007.479459 , 21300114.791077, 1.798755, -2694569.103093, -4296488.668160, 3854813.196425
38 , 29 , -23743416.868322 , 1994021.128338 , 11714707.917006 , 23332368.783556, 3.897302, -2694569.103093, -4296488.668160, 3854813.196425
39 , 2 , -5424221.840223 , -18216753.539184 , 19215062.477590 , 20908362.757226, 2.398340, -2694569.101593, -4296488.669101, 3854813.196425
39 , 5 , -2167656.853539 , -26170541.879239 , -3318738.921447 , 23026268.404336, 2.398340, -2694569.101593, -4296488.669101, 3854813.196425
39 , 6 , 6254280.004292 , -13529372.324033 , 22033733.696852 , 22266539.616465, 2.398340, -2694569.101593, -4296488.669101, 3854813.196425
39 , 12 , -10883770.973533 , -15377830.457875 , 18551442.001204 , 20145661.909590, 1.498962, -2694569.101593, -4296488.669101, 3854813.196425
39 , 19 , 15960398.313904 , -16118751.430542 , 13500619.106053 , 24100043.282854, 4.796679, -2694569.101593, -4296488.669101, 3854813.196425
39 , 24 , -21906226.383793 , -14996197.840362 , -3554397.240466 , 23204858.401817, 3.897302, -2694569.101593, -4296488.669101, 3854813.196425
39 , 25 , -14678494.163660 , -4475609.883589 , 21462556.025271 , 21299681.258977, 2.098547, -2694569.101593, -4296488.669101, 3854813.196425
39 , 29 , -23742123.049690 , 1993262.553395 , 11717446.361562 , 23331928.653378, 3.297717, -2694569.101593, -4296488.669101, 3854813.196425
40 , 2 , -5422132.979360 , -18215769.569964 , 19216632.330213 , 20908585.369313, 2.398340, -2694569.100952, -4296488.670299, 3854813.195544
40 , 5 , -2167332.273133 , -26170947.136344 , -3315607.107299 , 23025683.963391, 2.698132, -2694569.100952, -4296488.670299, 3854813.195544
40 , 6 , 6256642.431402 , -13527907.799311 , 22033967.161487 , 22267072.211450, 2.398340, -2694569.100952, -4296488.670299, 3854813.195544
40 , 12 , -10883393.642637 , -15380197.996915 , 18549737.942907 , 20145570.922480, 1.498962, -2694569.100952, -4296488.670299, 3854813.195544
40 , 19 , 15962099.637801 , -16119241.645603 , 13498076.758178 , 24100588.162857, 4.197094, -2694569.100952, -4296488.670299, 3854813.195544
40 , 24 , -21905700.522790 , -14996273.654093 , -3557452.540666 , 23205422.757869, 4.197094, -2694569.100952, -4296488.670299, 3854813.195544
40 , 25 , -14678354.383115 , -4478384.557997 , 21462104.105322 , 21299254.515008, 2.098547, -2694569.100952, -4296488.670299, 3854813.195544
40 , 29 , -23740828.962329 , 1992503.757781 , 11720184.556595 , 23331482.118959, 3.297717, -2694569.100952, -4296488.670299, 3854813.195544
41 , 2 , -5420043.894366 , -18214785.634573 , 19218201.794848 , 20908809.866020, 2.398340, -2694569.100435, -4296488.671419, 3854813.194663
41 , 5 , -2167007.716733 , -26171352.017365 , -3312475.221910 , 23025104.425977, 2.398340, -2694569.100435, -4296488.671419, 3854813.194663
41 , 6 , 6259004.972942 , -13526443.404679 , 22034200.159582 , 22267604.282917, 2.698132, -2694569.100435, -4296488.671419, 3854813.194663
41 , 12 , -10883016.480157 , -15382565.341257 , 18548033.484522 , 20145470.739102, 1.498962, -2694569.100435, -4296488.671419, 3854813.194663
